-787324.3737322977 -167432.77654022176 312879.86928028497 -622317.9008477018 -675703.8257714005 -756562.7792097385 -217375.31862366316 409404.83549371804 
780819.0744261381 -307247.7229426545 112302.50795937772 -589905.8964274062 279689.72663672664 -425193.68098872737 -787609.8807599561 876516.4127884142 
702389.6160544646 -501091.11500201165 -305480.4776808964 24578.370012640255 234931.5710978594 893187.5800300916 253192.0188152874 913297.2008145421 
912742.5442421117 -57320.791783215944 119272.8890520269 -583234.7764261727 592713.6884221772 -949023.2172737257 669516.8829308511 -968299.7448021198 
-81408.40462023614 243631.5481294135 -597965.81890944 -112298.37979492464 -370887.7773053107 -17167.914031813038 483659.65179312974 -233053.94699186622 
885964.0129239485 123903.36770305154 -435654.9174705134 877363.9088911414 -165805.51677180978 198238.81066745613 108956.5896241581 -915664.6908435033 
-569870.854301821 17848.430767142447 -454221.21880879335 -201748.55514405924 715104.744357771 397883.3728232002 -534044.1312979956 402063.4905948776 
716713.0371782994 -816182.8966276046 553029.3551146938 -813034.8237363674 -601398.0831119581 458854.3482673825 752963.4754456419 -903741.7765912312 
885200.0798886938 682019.0558338026 -868069.5850709197 443518.9359189328 826639.219780118 411514.80321751535 503968.20624187496 534880.8529302573 
-296634.8738199865 31689.476063602837 -542323.1164492839 264333.9867302885 -465503.7737353478 879051.9648893564 825736.5839273636 743922.7661837817 
-197088.535497715 464807.9889718271 -983141.5229801806 -126656.15419283533 -431185.5291868292 395262.8680089908 542024.9802398568 -110437.85848823038 
-68259.85782167688 -375124.1794496587 -228771.19530690822 734884.2229117174 205565.9063178203 -421132.7181292577 553779.8751243767 717375.9126385648 
23494.83807969198 781245.3164827956 8076.876008931315 -840639.4009014162 38508.95934000716 -876503.8430037264 111160.78720306233 -875466.1020279368 
-443176.72899153316 953539.8844897337 609134.8835816558 -532264.1274353001 -684200.3684905311 626695.5381537783 566512.0951625225 135747.72738729697 
458960.3554596342 -702871.2142256948 -937964.3609267722 246817.18181270943 -833519.5522442313 851490.8432121077 -904685.4960723154 820357.2210538252 
169978.9607435991 568632.8990886689 -37995.728094403166 746637.0238772752 710725.3985517086 217650.4341086049 852332.4647981646 -863192.5756166112 
-693829.1331659592 503120.9571135808 933630.5287780364 176380.01228976971 262858.6176131887 334502.91956274793 -27017.18744270678 -914853.6709310082 
96881.21752664447 166578.6806282322 592267.0071357593 -869527.2702067757 -69723.0520370336 934772.8915069655 469784.92533250176 -937030.8047854102 
777499.8398233673 444059.0379648148 767162.0744738125 -46971.4832047337 -911118.8649409104 176582.13193373894 215629.44807591802 812204.536256996 
-629974.6231235774 420745.56292676623 -315880.236319446 172080.3296555539 225982.83964167046 -586245.2333504634 5602.8560598302865 283314.62832927704 
-354942.53470817476 603336.3686844478 649516.1394418704 169175.87467490812 -668167.307982616 -241708.2292487775 103541.07319737133 -522580.3298295826 
949315.5626074586 -292238.4480113664 -490902.99470116984 327245.79691102006 852324.833239021 -775304.1482512183 319504.16054858477 89917.90844593127 
-979477.7744121077 110357.37626160239 -752232.7270687892 528077.9917422303 731297.8581530363 -9186.730022289674 -875331.129138204 -488632.9751718932 
356734.8235542001 598220.6844293438 432149.0197733317 -115488.97896520805 -875522.7404898645 121211.97060874454 420306.54230163596 -507663.312850982 
-109780.46744231845 -712176.0948538132 -12436.292848873069 340657.963547189 -788990.2040943094 -83678.15242866939 250635.61510282732 -717836.8144808782 
284750.0043989415 -55324.52507988771 -338617.5038102097 869738.0910909118 353723.4046647651 116826.64048299589 -531721.7004144901 213471.09474752937 
547960.1034237288 -152221.15882798587 -552253.7758632513 -285037.7668247834 241388.00619512587 -790005.6554724522 -152629.22654748196 596294.7731620194 
-572967.1651500023 881171.2804395268 270396.9352492492 892592.693624662 830979.4840885396 -709910.8260284076 144308.3255257744 -822218.5549782466 
901841.7044935031 595894.5749199146 501327.2468218857 -593781.3266557793 -449660.477715692 415827.6045775637 -313637.22695810406 -509079.967887627 
-161319.95114956016 -11008.505999538 -275344.5968053265 192720.62898330018 -663057.2014775418 361600.6728108893 -141164.17825256567 65152.73417629697 
317701.46977169975 -873187.8808722739 -965481.9671239441 -277265.4098138396 -203685.66608815605 -344894.7629347204 171981.33139708266 980813.206745358 
715981.591230198 334920.7578210891 953838.7916950283 31278.78003832628 -372107.3608792267 -962497.7732052031 -375907.44308959274 873695.044806205 
810587.3693428822 -599851.6364548411 795517.651932864 -615597.5407684501 44588.06368905632 711861.3831939341 -824120.077225609 -874680.0131218549 
825127.5011849585 371845.73354754923 648094.8901090308 394851.1480585532 136037.34187381435 -91293.07941959717 696291.0657525132 686104.6781176825 
511485.52732622204 -376272.1967781031 -38652.85177872749 177411.16231886554 -643318.7621373162 -983052.0785390235 -460342.1838518145 424491.1591239711 
880248.6498424087 762993.5794903417 -704697.7687955105 777869.8012846073 930035.4495804119 972041.1150327588 203382.00912791537 -854311.2645529642 
-747315.4687419748 -352338.9051653987 -172691.5478145614 -75352.19339127222 -461510.71413069894 -658981.1663484104 -964220.6821486359 -668362.9441319096 
-17508.213186330046 852445.0391408682 29719.778202117654 996613.8549709423 -855412.9525717915 -914134.0795155426 281200.7659309297 -860721.6410739478 
-693016.9021911949 498207.4145946705 738528.4088603221 510556.36409924715 385608.4501896845 -409427.50438275293 288559.73162538884 -503163.78085235413 
947506.9692698375 806057.3592381747 474189.71984200994 -198921.1307947043 94344.41196849081 -58545.366733874194 16032.71016922663 482542.3181355705 
56042.578559434274 881355.3130503595 -105682.76051315188 -714601.6069874037 -261545.15525148553 -630611.0417734594 -430186.7877118557 714304.7047617736 
-33020.26458061964 774343.4245782318 -981682.4901174137 997907.4022276814 960593.3396491748 -256069.3691001041 -917269.6359739541 -179332.9284257181 
28719.953862884664 679711.7616961508 417315.0207306233 629315.0617840334 949088.9771168248 -703556.1816799312 547243.6520757519 596976.1598230628 
543288.9596337222 -28745.751979658147 -609411.3972361563 -486788.3598163376 -121162.64298495196 -767651.6185784478 272593.8627203298 685353.6426407737 
-777703.4763428646 673010.963678488 391892.35876575415 886157.366615365 460076.20255873515 117218.65296706115 -812639.8361493717 821944.2005450367 
146882.69400562742 -392522.48844283645 508033.16184502724 362988.61443326995 32461.94619899697 372922.2662656631 -217654.99212383572 -711758.7895516903 
877381.4550553586 287780.7825521247 -364955.49468773184 -917471.2043488069 706773.5812090873 773985.8590026661 982283.1406986164 -198487.35387219524 
852326.2290618268 -367550.37328777055 120677.9417617924 676080.7729735887 -934294.5213366156 -562221.0519653452 516409.0185362443 284065.97989884065 
952310.8120004113 53273.59514109371 190931.5498609182 872280.9622152196 422193.33124836 323341.25273011066 682909.459794702 -339924.3809153914 
-57655.86476760579 421080.5508701734 648774.8741097769 -658528.2677989299 -363622.7771988163 168954.24424481275 980322.70956033 -925316.1949592343 
-685470.6991554538 -186891.54274529952 1242.4002586619463 -271864.98905128404 -548838.6262892501 294655.5386767788 795252.6126746149 -850755.0400466393 
-141783.4710157615 817622.4244606774 -741881.7464700283 -424728.83455458295 -274804.5819488596 -85686.21991348627 147487.91868205648 434884.9116984217 
397416.0414176637 434724.3201286872 447718.4622505831 262482.85453840904 621316.0813270186 -682466.7107992979 137892.36764929746 -810249.4345277456 
31645.058731814614 -549067.6601911108 373077.18734824285 888630.8211967843 -643962.4596765441 498766.5827238553 335824.7447007592 302371.69220278156 
347209.1455719252 550221.1874944987 222358.09196833335 643644.3664608116 -240521.81039927283 -183397.96860265895 -655566.7150919437 889887.198763632 
-215070.57550387445 835312.264252183 -470501.9771709726 979298.0661988587 266095.82249962375 -520630.5546877636 -127481.71032957954 506886.7402006418 
-333473.2752739707 -969081.992484276 -788117.9283742234 -999827.1298933089 602493.799184782 461345.4552739186 -981103.4457872178 558881.8491800695 
-577513.4378568528 110422.33374880627 466913.8277472153 -779640.4469614775 325671.3699906408 983179.3879003944 -755809.9307816337 -660748.5676999697 
-300914.1990405255 844388.8566419536 293154.9239381971 307371.07863647374 -636746.2293245683 -508104.59718537726 604715.2099048912 210076.51313662902 
536546.0836500649 -739853.1179670198 -766332.7069777006 -44213.39759353839 463276.70329312957 463220.38761864393 798817.5497436777 656173.0546400251 
686925.5236946326 971039.2381991334 -532718.8535772888 370803.061100455 -883981.0026813537 -815798.5503367 48904.06244922569 -770319.4793274222 
268085.1244505623 146807.6704946952 -518192.627648133 -795635.2152530568 685725.2486514119 -773417.3045213661 -136875.65716378682 -561594.0207668175 
113395.18956511118 781834.9465296979 561591.2878220263 -287066.45130770456 -883032.6289873713 -879415.7058522034 -774532.8709394423 12144.924830025411 
452552.17887423513 38336.15187118936 590558.4322779344 119197.8484214535 192196.2533535508 -837270.463335203 980359.3470424665 -727138.6393883731 
-551220.2388999097 606794.4385649485 995435.3019511919 365839.6508733737 -434558.8768698438 821785.7839177479 -939691.4343863707 135383.57928418508 
-34934.6519293678 33848.45703542244 243741.66750548081 -689666.2912654658 522611.33410493797 235827.43207201525 752814.7411571098 -510919.02963490866 
858340.0519622646 -819200.678145465 -69951.47695378924 918115.45555371 420538.5384953548 -104462.27664891048 -597229.2115220635 -449608.4559973683 
-412257.8860390871 -885939.9702800948 389562.21756425337 -80926.85944593803 -159699.92590110563 440135.98346654326 601475.6971083768 830642.1351737245 
-416357.13419002073 -941420.9555139461 -738682.5713694005 -832195.8702121561 -550551.3999068383 -783620.4573637411 -64917.29660068499 -858891.249815448 
777409.6779751233 682978.8122049486 -950416.857265588 -513152.4252860824 883877.0387782077 -754134.5891102033 360957.4075676075 680929.9937890766 
-786601.5664448959 -319564.79209127184 -68010.2998482592 518537.7530493764 -370424.4258292373 -339872.86309787596 -188429.09243132034 -579387.044758261 
416445.0652430698 42650.63984111906 596293.291318604 -483780.5992831932 994470.5445199956 373683.24317346327 839468.9253584142 423722.861430418 
56539.73621163354 162169.99838895723 -353384.8701794895 -933987.0095826648 444044.34260554984 -344452.87881996925 -244812.33851837052 332696.5835503889 
-867641.1932170689 504954.87279101345 -968114.5286725056 -801740.1830655326 452962.1213313029 -789380.8975552828 -593940.4622109749 -762429.2051675862 
421169.0924351595 916255.3105110805 -888284.107399923 976714.6878233394 228398.67269816576 -512780.76363772905 665726.8769335311 452334.7637367095 
229411.36258197017 120955.39291779138 -749034.2381543061 916368.4670017844 111148.25989207532 146266.89791389531 860508.5373306666 -807000.4389089398 
953483.7154924744 691868.3909809231 387282.43032905133 -997576.7691931915 599728.5638450405 -7290.046263925848 -111242.11790938606 395207.0076718952 
-815904.0452989175 758354.133621328 591683.9976492594 299271.2487081613 -755110.7285527405 -574113.8801012733 -887593.0411443294 -469123.4289211896 
707930.3456764999 486411.59136724705 513736.2853589398 -478926.87456304685 -973165.6801014965 -879062.544613136 -377491.6988796693 112246.17975354637 
-814328.9343083173 926466.1923074061 -801095.2063826536 -557307.9599981355 -643514.8392325509 74006.94364370406 -69798.99630867096 451884.38142723753 
580442.8631040051 -25698.30169990356 -357300.91585166624 -115068.48854245443 -644836.6316768439 198276.04965299345 -359951.2543990306 168585.49871787708 
-823127.0591165522 -502652.96288427507 508797.9986575565 56860.854324412765 -112087.00011953688 80781.53950318601 228609.6368140094 342961.76210249215 
-753911.6399180549 93669.8650478702 -886943.4779050334 121633.43082951242 -793243.8707438668 913008.7052216076 -448885.75111396785 -927797.2090634963 
-284581.42878197855 -779685.4371673528 874784.9034351495 950402.7759760777 -175210.2051031337 -605691.3635029573 -201407.22105845122 -909482.5199237453 
-499250.81330613396 -993922.9396247998 -886428.8891699233 826589.7751556921 -531583.6066985682 640583.4634307802 -88766.02482400404 -246262.9445454114 
372050.6034176145 640888.8492935968 465765.84978479636 987087.9838176586 439124.1973655701 255721.60087941657 -412442.0737753953 436431.94195959903 
241307.1169645791 507864.9276962732 440793.9007399222 -653104.1339810402 -852984.3260713292 -613692.9266172822 234763.53978783893 860216.6269718837 
776684.072130827 -120734.4491781292 836509.7992334575 -317827.16748668265 708782.7520707005 95711.83605433442 191347.1707585603 -526889.8187519213 
-187748.5767043021 -115177.45279843197 -753753.6852917997 -35881.351340701454 -875963.4064464747 -792740.8741827178 -354232.096642465 816677.6628590657 
576842.2148383758 -342213.0716321672 -508711.74211328675 -587917.2786925748 -975424.259727665 917953.4133283796 -949599.4068797443 900707.6055432691 
596357.471266584 -155023.03968825925 -552.1919704102911 271829.334167436 410465.79419432743 -399372.89328059135 298592.2703569615 173080.71695914352 
-660928.7020197321 50613.76494940487 -623786.5377501637 868324.425300397 -807988.5239300358 692349.3998422599 -893619.9686191282 -551749.0671483262 
210606.47922581388 -571804.9943994712 651429.2344362633 522931.12974041817 196924.85487464163 317116.6967181936 704380.2341381637 912027.1785431905 
-906766.9779392249 3064.553007848095 952054.6754426179 -650498.2353122619 -799705.020843223 760385.2812381675 624779.7726984047 -731497.6081717161 
