-270808.24481888977 122434.32627591747 -842705.1903560536 289683.59537963127 -349155.8274878687 797951.8688241395 -833642.5084268653 503067.43501978996 791432.9749398369 -175008.95411515364 642604.7311224146 -164668.35016516712 -750864.1269020275 -91875.67948086548 -251321.50083100586 -564021.2726611351 -103415.11283189524 289711.9172229436 -494931.87865933444 148033.60006695287 251831.20442388533 14732.94480643305 404635.21189345606 268321.282815865 661073.7309696837 411917.6684844862 880550.0307701756 127146.49436169374 -370031.0308855375 -822877.8568951791 970023.4241833363 516351.8705802681 -546545.2758674405 -118114.92228868057 886115.1947777274 436579.31229171087 674754.4170430284 584119.1814247074 -136532.16727498022 -684307.7463751936 794293.1547369058 421817.757113806 -540703.9395359689 121720.77247353084 733701.8832703193 -21553.19639148831 762404.482543108 841814.719988144 -398208.6291098627 -592295.9340549492 141890.93811370572 848939.3072208075 -744385.553804888 954478.5636317125 98704.9823208868 740315.6915462187 -365897.85019997007 314552.7970716108 846545.9829544823 117390.95382124907 -411629.2053500579 -879174.5572116461 -371477.1655011171 602892.0413972556 -637174.7963464546 366589.86534395 -449639.7680454132 -669214.8881384763 381397.9163992929 430992.17399492464 -224466.94932161644 714606.483222611 120833.65863955044 9889.476665223949 841205.9403575133 -700321.5882495698 -246404.9935187404 -494001.87978771905 -734137.719556448 899848.4984059993 -333627.0279302021 85873.71237823274 -745924.1236803104 -739513.7023242479 665763.493244353 244396.9518024784 -518101.11541101 -128645.46365362161 -903963.3946190666 -531705.7416804263 367408.19256621646 300926.582034003 -654649.7352995317 -972267.4846944241 -508118.4629788067 654155.741448527 274416.4202861674 163666.16144197504 -726716.1916693541 -723129.4196117371 
616126.4248461286 417253.7331966427 26935.229103430407 -252725.70840978296 610733.2504170209 -826391.4409396149 344106.1601578451 -687398.881649897 535998.402602654 -997198.8343672274 236125.29455925222 225050.2568359736 752101.7084782172 -187271.099233169 -841821.1905307414 -295874.45718885295 213665.16197360726 -597916.9860810137 532521.8289011996 598596.335344445 -134475.44932341285 -860673.2733714283 561299.1731823906 -863214.3399959718 -964369.0623336651 519213.4341647832 -637437.5563124939 -532033.244352446 719022.121602539 -880398.5320671328 -508182.9856194231 479997.9553390485 731283.1054870605 2394.4675814529182 -35829.29680906166 737597.8446529731 -358739.18777667126 363723.3434860143 -654147.9782652762 -278634.4070108817 -991724.7258582602 -126700.37213643175 244678.7710925273 -942959.6968309146 -748710.6781062345 369412.9658294022 11719.640364474384 -990094.2085396453 -382797.37926626136 -224944.04181104538 715543.7791868926 -420574.3313373022 935020.8457800669 343647.8374638916 882304.108764831 216996.61715606996 192485.41670586308 691230.9289602684 -47876.9622460464 416754.99904602254 -898285.2719850459 115828.28760756459 -951396.9885147564 120602.00742203929 -461264.647840176 680965.314658219 192233.02581479424 249381.5330023768 -139931.72929039656 -497417.78331991204 -406758.7573407525 191006.67288750596 -440884.039313562 -967079.3943857907 469189.56354822917 368036.2309401396 -97489.28923547838 504576.95066169696 -737472.5277041316 756218.9663364387 406807.8015388765 970806.3892329466 -624984.4746654858 667975.6754856673 664997.7607295271 -20997.415702153114 -270500.8139263259 -684866.2401736971 -723741.080833453 249855.5995777836 -127708.56689956482 -592622.2443965608 941876.6496819449 -271035.9929402848 -880791.8809975733 -113761.18202837324 -214130.28417389677 630386.3301788894 -668101.046293212 477198.9624905188 
315637.1521002487 623399.1618395259 426465.25675757765 107427.79001753521 -497299.41813512 -683890.9854599169 241782.81402296224 112092.82588881277 -339186.02993623575 -553246.5433238955 -611201.0778069956 -203096.69177785295 -51971.96726064978 223900.10448761145 -227735.14597854507 944330.0792857909 156363.11165352492 -657361.935187981 -65610.92085775977 509071.15282573714 -55356.40660508373 -300318.520363547 386981.3236486376 -134434.9589064062 -90471.58434969746 -816109.0787045064 -990293.7428012466 -17340.375680426718 -968753.1612643943 54936.77290422097 422727.1151494619 -495641.3342189496 930931.1260447016 645066.979113095 -16943.451782515738 -991548.0960671244 -200006.78858956206 -410751.9703895997 107605.52581966063 13688.73560124205 663530.796204349 184714.953011872 -476614.49821106717 -788416.6919338442 982938.0213898178 -179807.0108859538 -388015.6268353596 9664.437075666036 239424.16120662028 297051.2236949953 -637677.7793338075 177559.56286483887 470947.4778961877 332301.9039083831 -820956.1568257604 -358013.64026401634 -915750.3235424411 -553751.272222728 -407172.63167014986 894861.8672098869 638533.3165214048 -805845.7536599819 646846.9287891996 549685.589831108 613650.0383882273 24165.41145602241 -458204.54798159236 -389345.4269292664 -906679.2983584634 255598.4825037527 551815.8187130387 -256556.7766621986 153288.74090842553 447516.0550613466 -538953.9312213127 319106.5139052712 459443.8292462027 515285.9338526344 843672.2302529493 2043.7796847034479 -598382.1339647938 -617128.3423171125 -411949.22063739004 -400921.85166426783 -129137.80126117927 331913.12392138224 -19131.86336180137 444183.48707895214 937217.738103458 721692.0908917824 877723.4191837888 -893554.4599085732 -286260.9600560884 763916.8451007446 -893545.2493940634 618039.0421109789 -899282.3211066963 861179.8158781168 152161.04813481332 138939.07539964537 
510925.90271101403 629237.5346617135 -85408.0588888611 359203.04867854575 -303532.0431733595 954237.9981483126 -556268.6548028146 909434.4990942001 808837.9985486362 568909.8453425209 -206268.8106269685 -159359.05166995234 576594.8321470758 -649448.4036799406 884823.3501053487 454867.63925080164 -944547.6346002861 -604835.1607640234 919079.5181614833 -548241.4699128298 139742.986727281 261903.42101255897 202040.18689011177 114072.96833093395 683926.4332427708 332344.9362881433 -767823.2559176931 -429149.8894170582 850400.7700747836 194751.01387688052 -158648.04850122577 9593.084726083209 667584.229095306 -650189.0725504764 359129.3387159412 49136.8697938628 -857044.9706243648 8396.425850281725 -263284.8206009277 56660.65095337224 -246268.95748034713 195110.78318878403 -822511.5074618141 909260.2830104022 -507657.1838024475 -588016.132890496 679590.0408888292 524684.3459629235 815517.2506343802 351143.133832745 -685336.7750793231 -477282.574143856 -976524.8282522896 -520957.31091565464 858067.2333099523 -486606.7456110872 279573.9506864445 -912744.3918730278 891691.6266876834 878418.8069046561 -62809.945204492076 -761155.9651780557 -778291.0162612366 99780.35991121083 530148.0013456433 1110.2580028361408 -105274.09702499572 -124493.60065057839 170140.21466485225 308823.9753816924 -119574.19358839805 -962916.8114454165 315693.3147385183 43876.861015750444 121855.39751823107 -493901.87273483496 462991.03384052636 -723355.1278215984 -702112.4731785962 -538914.5383031775 675489.935224703 351469.29000870767 -832464.3592883609 207000.92521472974 -424821.01511170843 -95291.9385991731 568281.7058931862 897106.2715616617 -541268.1523612875 -728753.0231749162 530245.8097946914 -409493.99090533436 -217546.13209745567 459301.8845987641 695832.108238091 122389.2033264814 663229.9075663888 -716152.9800289546 -469046.9674589435 427227.5478884096 
-753788.9190543173 -708361.1218284271 -571205.5684005732 911556.4286398478 -845253.6309422518 -158303.43287287187 696475.3507948222 587035.4852069162 -67909.6666292625 52109.85045775096 126780.03567392798 -408972.5780297291 -985701.8615015117 -293162.4938897828 345674.34348566993 867544.9954812299 -927614.0612113217 -75976.25143672747 -741043.4431312392 439522.8228323627 -904976.5328873589 -357772.89981838106 43068.37316710397 637967.2193799249 550178.3045548503 866049.890574726 -727521.543802433 -469637.8441516879 55850.5851169785 -995267.5100631983 -147380.3118057932 254088.7197406527 141095.01233669976 634800.3145580823 475176.5173989977 -701588.2402050069 915072.6257842944 839789.6214321845 751623.9366426677 116437.19570676377 -230948.7715815031 -265418.3950873801 -165037.0291812973 605877.8799109028 666377.2516197374 12176.942223783 -665209.6310600743 967454.9367942575 716592.8588791029 145514.7073980812 562803.0662786181 609467.1999761406 -894837.7249705466 -592527.6166640683 69205.6750340194 871849.2734497553 -770804.2126745529 846120.0515967701 -678536.0951636871 177486.33454224188 -757889.7635372283 10704.461552870693 140078.04499365157 828879.6041449578 -194816.6244413068 -359998.97207815887 -973101.4110063689 -590671.6302238519 250772.48422073782 -852945.7520566203 467196.59619502793 32729.605218583252 447481.2578268554 -270246.09070317296 966054.131262507 -407034.0763681823 560969.5514286798 -19664.28227255703 -416512.8940655312 -72660.65080130019 998529.6208389231 -94720.83571128163 -970007.4296284132 -698745.0050220108 -567987.1652605151 -35359.815609573154 -105372.535154955 -155158.68275150808 156328.22625244758 -978792.1012941072 938372.0237883043 -8746.854679106269 347096.72229977185 886957.3734797735 -282029.04757815145 -797017.1813793603 88870.30459085316 -44187.847618039465 -749926.2018930026 -875372.2066155409 
464083.515413841 -278853.89654770924 589569.6270508801 -575985.8767057653 881149.6127036391 -459305.73118790635 -314171.3654925049 -205467.36177859246 -730909.4139954764 -608893.1797799538 241938.70143242832 -521516.3975326922 -931072.2561016922 -497136.5259312111 349076.66704202234 191608.61247342615 294142.02782799234 -516931.87680579 955560.6590439014 835398.9834881898 360768.91464320663 678230.0562703868 -972994.3960038627 -31634.72133003315 -785596.4351493956 438527.9524492165 945810.7507779531 -46891.805211308296 -963411.2728910338 824981.0808399762 -80114.49544126075 62069.14018003503 -144392.79461889027 -275139.92108805256 353714.20980152255 -648162.257672135 -890233.6276839382 -852076.9703438531 -543771.9683024567 -152371.33693808084 730060.5911932925 300025.0104209166 617733.9741919967 964808.9942023766 -333455.6918459992 -316991.25331421115 756949.7627783294 656621.2044907049 904235.3303975163 -269804.66260552057 489730.3377636154 920605.309272418 -727721.290822982 -854962.3916142012 -601812.8978503105 747418.0735340375 -644247.983637363 -419039.1982747641 78323.88524474786 304969.54848150606 -645382.5917249764 624651.6262403498 778641.4934068157 -748845.8653199441 237912.30329043465 -672189.5384223848 614638.8403554158 262714.1264088976 675493.4624481972 -936784.5535172367 -407386.2842740186 898292.9582348024 -243517.0311213826 224595.40123403608 144306.05925249774 -229450.82669637236 752688.2724016784 -399243.20842736366 184296.76963616954 -961247.8798141633 954180.2951570761 391381.0724356065 -372820.35151517484 -42238.40941904846 493102.45528951637 -190319.96498782223 129703.72712831316 -189082.510018387 570483.6160440072 398997.093652267 257127.48039566167 -876039.9455096313 640079.6404904802 -824287.8763422497 -161227.99847805873 671748.3326658183 708794.4044199146 -4899.422776567517 -445265.71956275625 -34423.00842703425 
177332.38936043857 3477.611591560417 132060.45050352276 89426.44804011937 362654.80676530395 -347571.7288457925 354709.5344841613 565713.7316150214 372850.13026015996 -796329.5613018672 426102.1543782393 -30387.922611107235 -383348.7431179412 -606086.5871064847 536916.9030408966 -762624.1581891464 578702.7315566652 229529.07159823738 -375893.78141775413 795696.1172265627 -650832.55770342 838638.1111466833 336244.38041418605 554919.2215733216 247532.91391703486 183113.80051442608 620966.2970015616 461251.8064097406 -357914.1803104846 -298424.9866108806 -559006.5967326643 698328.1276484688 382138.6870244306 -425510.9004638997 676892.2223709133 209246.61715578497 -608235.7414305246 56817.36211253237 417401.96740649967 875368.1325376192 342304.5266234791 704872.0447161742 799239.6657173501 649657.9672791592 -910811.8805654392 -938745.0513442006 775630.9166652157 72224.63717905874 263812.6670501614 157608.33576724934 899610.8124757865 -385807.90446129895 -160530.45033613138 -564182.2821217612 415729.01225232217 313249.12956431345 -771393.047838407 733367.7373603571 802605.1850345552 496019.86080871546 -374228.2259804059 385623.74068994774 -863354.8821812165 50436.50429350883 342353.74815971754 579567.5809285657 96165.36809194414 270098.44616286666 248834.2302063587 448678.18109071394 196717.86803799006 881378.7203941946 12404.755502517568 921505.8581886818 -609263.7763623181 -196919.09594896168 800790.7459344349 -243164.58492460824 -770565.0105414061 -413177.3062821338 373285.51499962714 835083.617875993 752522.0638454792 -844110.9467228516 999367.6617568007 -796553.8579149008 -339491.003007357 69821.5784614333 -68785.13180290908 -573420.0622866887 -664038.8124804095 -369758.7392440052 -550849.8271065296 -854440.6873024424 690703.3269448951 681459.2404386925 6292.408379898057 -722071.5351931993 -86613.6383608362 -512868.00294788426 
317281.30403793 516234.7909493265 798715.2883232553 532276.9641512684 184878.79800358857 582671.9742731894 909217.1768903579 934220.5661125204 -735669.9891745038 -725465.049052302 -932301.843839165 -420257.0063827126 -351647.8374952669 608321.9133516403 -868866.9081494869 731947.8011458695 -291254.25601288525 -744291.5929084169 169389.30872369767 579358.0824206236 -460261.71451364586 -200575.54271656158 74238.44339569728 -546288.4878569441 644796.287673922 -741185.6444324818 -901707.9265790349 -808028.1486519016 293794.0246278001 227385.8043411302 418682.8082624192 -552451.9722169578 824905.6961524233 -79682.61303571227 -967941.1922525251 502626.3830150473 788279.5940087494 274153.7357401203 990202.0573094878 774212.9613594359 650207.4308434171 858747.599003562 -181758.25672450592 882291.8475764103 278494.2052336335 762153.3723349101 -580920.9198230875 -677784.8565302526 674532.759216933 375011.55598408286 944343.8587840279 117130.11289382866 995840.3853818201 -867236.95782369 -590848.8506470255 845204.5093241227 -344835.3635145818 -788854.8772060835 -233690.53377640794 552712.706678756 716691.1679815431 231588.64124945388 802671.6993005152 375897.699293531 -77086.42121063103 295565.9088781362 482634.5445393103 -433080.8831546098 289367.09498941316 -415648.88347786595 -194958.1525164625 416433.36528657796 -848857.4716571695 709572.2615285607 -8733.220560217975 -952641.8318576446 -333133.6452875257 -724315.5316751401 524840.2753775178 282077.1206134262 559877.7471805557 992347.8030887167 306124.3175165127 471012.25718880235 -30108.316422698786 453739.6663228057 511424.0989416386 -156887.3377029578 -695722.2360686671 169711.88386705006 468140.07513533556 -194730.9793688032 503613.96232190006 -752072.7034982439 774832.7238864626 -967854.1341050912 -919737.2062348444 -962876.8122002818 -553391.5689871152 135191.29640010255 
256706.7142661421 -118209.31211156619 -757375.4850359116 946792.4226839177 994159.444024682 -769857.4015950146 -369620.2887254285 262722.60465247417 384345.99228587095 -536267.7127310556 480701.0619390989 -813096.2003209257 -362798.07244802953 220828.39084718586 403932.1685202904 -378875.37415269087 -412725.81616425666 70516.97883695946 37681.104152265354 -491190.0835060312 -69620.0804266847 469116.89199185325 -790676.7829775388 778256.0796014287 -663617.2657995996 -3427.301398868789 894841.7483791832 -792303.5220464007 9796.840958105982 -710133.168672711 -512590.4410911841 -883348.2795191021 -531388.2805044026 338306.0493794484 -538005.321487895 671585.4439334865 979592.810022671 427110.1561538845 444981.0485415936 987682.3192225033 -686643.1639121196 -618406.9097862712 787654.0162531903 913964.4934274058 -24371.034395997296 -699866.4969136636 -407002.1817463316 62192.74570438289 482178.7188162375 19616.046216773102 -461383.5536261706 628521.9304414741 542690.0097818924 260707.99865135783 961266.8596283447 -553509.0602086583 -822344.3929541472 84006.72382480092 -8368.853088079486 -53244.80341545469 480428.2090185655 -739268.081656689 -434998.9742340947 541127.1090727737 -323685.4306805623 -318453.1964809807 -857418.1647930563 186076.27816208592 798536.3248709065 -232781.8305009273 -631859.3754833268 588632.5630040772 894128.2185990633 924546.1261140029 -420306.4130812519 101660.8335727544 -836240.9800457386 -317298.6831155644 -190187.57185946417 115127.66294111987 740921.5613804199 -595601.7838401669 -503084.78876011353 -424564.49231729086 -51764.669209299725 528083.3747319416 810743.3782228045 502246.29226623825 962442.8647510738 297129.4705801399 -737174.5770063973 -773375.3629285505 -701256.2508509692 -560199.965374971 219.8858285913011 374285.13996541244 -158231.91933822306 520402.601699444 -647137.1587174395 413613.1739437713 
-592940.9595521647 -33191.184497042676 623107.689573332 -504538.8444685943 -867574.2084715259 218440.88178591104 -561790.9839674666 -158376.18612562702 -368248.3139178689 -123560.13439061702 -684196.4190766956 -914417.0813958221 -917439.4980773097 -56232.72217188764 183660.1295099191 706201.8033266368 203227.45049808547 -876342.794489877 597418.6149060798 778617.012643263 -558956.9543929102 27767.627728403313 -667476.4956654491 -965682.9021008932 -389096.7119306718 -962463.0234333212 -520718.54007102567 180416.07471947698 374465.3590720692 454864.2780063492 450382.38624069653 306982.72107883403 566622.5473080745 337520.53855363885 -887498.1793665946 972364.1706662448 221605.31460886518 384407.0891548756 -858557.0136494681 525949.5732722573 416926.6660861578 -253047.86828740023 -684685.8872666834 651270.5682978893 424820.11977322726 575150.9029332146 -988687.4937714327 -229850.13927579718 378167.3625244696 378953.5568557512 650409.834787518 884161.1744271982 194462.05704143806 692118.8806965211 532203.1107990239 227450.535470512 408892.1195764947 -476357.9999905954 -359774.73227139574 -360854.6321192647 -646385.8050254842 -872539.5385776722 -89286.79635349824 -458710.13367967703 -493722.43017771014 -250675.33124813158 563903.5027153741 999246.7256145186 -317679.0688787865 -495811.28370695724 -990565.2319095859 165885.67520308564 691065.9841800146 -361471.3953597391 -396065.39815823245 -4317.76730289869 -975186.3981732439 402759.92358973064 179010.12743504322 -946245.7602486836 303407.78609551163 -263451.49105873227 -379260.1774039166 323647.05913168844 425378.9911303937 -339813.98476780497 481753.1685522103 691355.6106293716 877886.8267157834 -113866.93452866131 89911.12162020197 763164.8295835545 -458675.33792755764 -132366.7306238705 -581208.9062015011 511070.050176146 413954.55555646913 515031.39690966415 -159345.25241807557 -537577.479034792 
